id,name,branch,address,district,cuisine,pricePerPerson,rating,review,recommendedDishes,visitDate,videoUrl,longitude,latitude,verificationStatus,updatedAt
bv1avfpyzemc-1,999重庆家常菜(后湖五路景福苑店),,武汉市江岸区后湖五路120号,江岸区,其他,,unknown,视频《武汉一家吃重庆菜的小馆子，口味合格，份量很大，价格合理，人气很旺》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-31,https://www.bilibili.com/video/BV1aVfpYzEmc,114.298437,30.645691,AI摘要自动提取，待抽查,2026-06-13
bv13vfpyzesq-1,春饼老菜馆(中交·江锦湾店),,武汉市青山区红钢二街29号附221号,青山区,其他,,unknown,视频《武汉一家吃春饼的东北菜馆，味道不错，价格真贵》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-30,https://www.bilibili.com/video/BV13VfpYzEsq,114.404803,30.646452,AI摘要自动提取，待抽查,2026-06-13
bv1vgfpyrewv-1,婆婆烧菜香(老榨坊店),,武汉市黄陂区盘龙大道20号扬楼子老榨坊博物馆旁,黄陂区,其他,,unknown,视频《武汉一家适合吃年夜饭的馆子，味道不错》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-29,https://www.bilibili.com/video/BV1VgfpYrEwV,114.260413,30.707882,AI摘要自动提取，待抽查,2026-06-13
bv1vgfpyrelv-1,HolaTapas西班牙小吃·芝麻咖啡(国金店),,武汉市江汉区精武社区党员群众服务中心斜对面,江汉区,其他,,unknown,视频《武汉一家吃西班牙菜的小馆子，烩饭不错，我儿子吃了一半》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-26,https://www.bilibili.com/video/BV1VgfpYrELv,114.263703,30.593645,AI摘要自动提取，待抽查,2026-06-13
bv1pvf5yqexn-1,三盛和,,武汉市武昌区才林街8号,武昌区,其他,,unknown,视频《武汉一家喝羊汤的饭店，完全不膻，好喝》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-24,https://www.bilibili.com/video/BV1PVf5YqExn,114.345178,30.598046,AI摘要自动提取，待抽查,2026-06-13
bv1qtfxydeqp-1,蓝瑾牛牛家(台北店),,武汉市江岸区台北路103号,江岸区,其他,,unknown,视频《武汉一家小馆子，几道小炒饭张力拉满》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-22,https://www.bilibili.com/video/BV1qtfxYdEqp,114.282238,30.595271,AI摘要自动提取，待抽查,2026-06-13
bv1biwke8evy-1,米雅餐厅(亿德·光谷先锋店),,武汉市洪山区关山村光谷创业街20号亿德光谷先锋一层14号,洪山区,其他,,unknown,视频《武汉一家意式小餐馆，布拉塔很棒，披萨惊艳》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-19,https://www.bilibili.com/video/BV1biwKe8EVY,114.41872,30.500502,AI摘要自动提取，待抽查,2026-06-13
bv182w5erevx-1,李面咖屋,,武汉市江汉区民意街街道民意四路148号(现民意四路112号),江汉区,其他,,unknown,视频《武汉一家吃热干面的馆子，美式咖啡还不错》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-17,https://www.bilibili.com/video/BV182w5eREvx,114.276038,30.579509,AI摘要自动提取，待抽查,2026-06-13
bv1u9checeyz-1,壹盏烧鸟,,"武汉市江汉区前进四路口,亚心对面角",江汉区,其他,,unknown,视频《武汉一家路边摊烧鸟，口味居然蛮好》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-15,https://www.bilibili.com/video/BV1U9checEYz,114.285312,30.580438,AI摘要自动提取，待抽查,2026-06-13
bv1mhc2eueyq-1,阿斌水煮,,武汉市东西湖区金银湖环湖路74号万科高尔夫熙岸7栋1层商1号,东西湖区,江西菜,,unknown,视频《武汉一家江西水煮小店，口味不错》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-13,https://www.bilibili.com/video/BV1MHc2euEYq,114.211757,30.651692,AI摘要自动提取，待抽查,2026-06-13
bv1q1riyve6k-1,云里雾里,,武汉市江岸区张自忠路14号附1,江岸区,其他,,unknown,视频《武汉一家新开的西南风味小吃店，口味不错，出品好看》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-09,https://www.bilibili.com/video/BV1q1riYVE6K,114.308331,30.604883,AI摘要自动提取，待抽查,2026-06-13
bv1tgrtyveme-1,金牛羊-特色菜(钢花新村店),,武汉市青山区钢花街116小区内24门,青山区,其他,,unknown,视频《武汉一家居民区里的宝藏小馆子，羊汤非常棒，糍粑鱼必点》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-07,https://www.bilibili.com/video/BV1TGrTYVEMe,114.384638,30.624068,AI摘要自动提取，待抽查,2026-06-13
bv18crxyyet9-1,全全牛蹄花,,武汉市汉阳区马沧湖路马沧湖小区,汉阳区,其他,,unknown,视频《武汉一家吃牛肉砂锅的小店，牛蹄花好吃，牛舌更棒》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-05,https://www.bilibili.com/video/BV18crxYYEt9,114.248937,30.547502,AI摘要自动提取，待抽查,2026-06-13
bv1we6zysehc-1,粤德兴正宗港式牛腩(黎黄陂路店),,武汉市江岸区洞庭街68号,江岸区,其他,,unknown,视频《武汉一家港式牛腩饭店，品质好，调味棒，好吃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-03,https://www.bilibili.com/video/BV1we6zYsEHC,114.300032,30.585965,AI摘要自动提取，待抽查,2026-06-13
bv1uhccyxerr-1,艾师傅,,武汉市江岸区堤角前街与矿场路交叉口北40米,江岸区,其他,,unknown,视频《武汉一家老破小店，藕汤超好喝，环境真的差》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-01-01,https://www.bilibili.com/video/BV1UhCCYXErR,114.342467,30.659739,AI摘要自动提取，待抽查,2026-06-13
bv1n9c6y3e1c-1,Hulu呼噜肉店,,武汉市江岸区长春街70号（长春街小学对面）,江岸区,其他,,unknown,视频《武汉一家卖煲仔饭的小摊子，人气火爆，口味不错》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-12-30,https://www.bilibili.com/video/BV1N9C6Y3E1c,114.308926,30.611505,AI摘要自动提取，待抽查,2026-06-13
bv15vc6ywe8d-1,shuang&肉肉与米,,武汉市江汉区西北湖路8-附11东方万豪1楼,江汉区,日式简餐,,unknown,视频《武汉一家吃超厚猪排饭的小店，过足肉瘾》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-12-28,https://www.bilibili.com/video/BV15vC6YWE8d,114.265956,30.597279,AI摘要自动提取，待抽查,2026-06-13
bv19aclyeehx-1,张先生牛汤鲜面(香樟水岸店),,武汉市汉阳区代李湾11号国信馨园4栋1层6号商铺-3,汉阳区,其他,,unknown,视频《武汉一家牛肉汤配饼丝的店，汤鲜味美》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-12-24,https://www.bilibili.com/video/BV19aCLYEEHX,114.227978,30.563187,AI摘要自动提取，待抽查,2026-06-13
bv1p3k8ykezd-1,藕王甲鱼,,武汉市武昌区武车村路武车小区1栋,武昌区,其他,,unknown,视频《武汉一家藏在居民区的老破小店，深藏不露啊》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-12-22,https://www.bilibili.com/video/BV1p3k8YKEZD,114.330927,30.582604,AI摘要自动提取，待抽查,2026-06-13
bv1s3kbymeye-1,清真双宝红油牛系列,,武汉市江岸区二七侧路金岛御璟一期中百超市隔壁,江岸区,其他,,unknown,视频《武汉一家吃牛系列的清真馆子，拌面一绝》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-12-20,https://www.bilibili.com/video/BV1S3kBYMEyE,114.299954,30.623231,AI摘要自动提取，待抽查,2026-06-13
bv1vikwylexr-1,钟记海南鸡饭,,武汉市江汉区前进五路121附13号,江汉区,其他,,unknown,视频《武汉一家适合一人食的小馆子，鸡肉又滑又嫩》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-12-18,https://www.bilibili.com/video/BV1vikwYLEXR,114.285038,30.582777,AI摘要自动提取，待抽查,2026-06-13
bv1mgbfyeefi-1,成都干锅(至善路店),,武汉市洪山区文华路祥和雅居10号楼12号门面,洪山区,其他,,unknown,视频《武汉一家吃成都干锅的小店，菜量大，价位适中，味道不错》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-12-16,https://www.bilibili.com/video/BV1mGBFYEEfi,114.437009,30.497674,AI摘要自动提取，待抽查,2026-06-13
bv178buyzer1-1,重庆豆花饭庄(黄州街店),,武汉市青山区冶金黄州街28-7号（黄州街与工业二路交汇处）,青山区,其他,,unknown,视频《武汉一家重庆菜馆，豆花和蒜泥白肉值得一尝，但我最爱爆猪肝》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-12-14,https://www.bilibili.com/video/BV178BuYZER1,114.39576,30.623549,AI摘要自动提取，待抽查,2026-06-13
bv1feqdygeof-1,略地小馆IN YARD,,武汉市江岸区黄兴路35号（他山书院内）,江岸区,其他,,unknown,视频《武汉一家专业葡萄酒馆，第一次喝橙酒，治好了我不喝白葡萄酒的病》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-12-12,https://www.bilibili.com/video/BV1feqDYGEoF,114.297053,30.589959,AI摘要自动提取，待抽查,2026-06-13
bv1wsqkyseye-1,文苑土家(东亭店),,武汉市武昌区翠柳街2附26号,武昌区,其他,,unknown,视频《武汉一家恩施土家菜，超香野葱炒蛋，绝美腊味锅》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-12-10,https://www.bilibili.com/video/BV1wSqKYsEYe,114.366709,30.570389,AI摘要自动提取，待抽查,2026-06-13
bv1rgq7yse7y-1,柴酩·东北菜大锅台(石牌岭店),,洪山区石牌岭路3附8（亚贸恒升酒店对面）,洪山区,其他,,unknown,视频《做探店难免踩雷，中招了该怎么办呢？》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-12-08,https://www.bilibili.com/video/BV1rgq7YSE7y,114.343677,30.528612,AI摘要自动提取，待抽查,2026-06-13
bv1a9izyueuy-1,应城烧菜馆(清芬小区店),,"武汉市清芬小区A区门面1层32,33号",清芬小区,其他,,unknown,视频《武汉一家宝藏老店，菜量巨大，腰花无敌》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-12-06,https://www.bilibili.com/video/BV1a9iZYUEUy,114.28181,30.572944,AI摘要自动提取，待抽查；高德POI名称变体,2026-06-13
bv18kzsy8eyp-1,金三角排档,,武汉市鄱阳街诚昌里东侧约30米,武汉市,其他,,unknown,视频《武汉一家只做晚餐和宵夜的小店，口味还可以，小炒肉好吃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-12-04,https://www.bilibili.com/video/BV18KzSY8Eyp,114.307298,30.603677,AI摘要自动提取，待抽查,2026-06-13
bv1qg6fyqemh-1,巴黎小厨,,武汉市黄鹤楼街道武汉音乐学院花堤街40号,武汉市,其他,,unknown,视频《武汉一家吃法式菜的馆子，小炒的价格，法餐的出品》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-12-02,https://www.bilibili.com/video/BV1qg6FYqEmh,114.293017,30.537277,AI摘要自动提取，待抽查,2026-06-13
bv1zhz6yheiy-1,固始鹅块(张之洞路店),,武汉市武昌区张之洞路234号,武昌区,其他,,unknown,视频《武汉一家吃固始鹅块的小破店，鹅肉软嫩鲜美》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-30,https://www.bilibili.com/video/BV1zhz6YHEiy,114.308471,30.5334,AI摘要自动提取，待抽查,2026-06-13
bv1mfboyvess-1,烔記TUNGKEE古法粤菜,,"武汉市中央文化区K6K7地块二期第K7-1,K7-S1幢K7-S1单元一层商一号",中央文化区,其他,,unknown,视频《武汉一家非常惊艳的粤菜馆，口味正宗，特别好吃！！！！！！》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-28,https://www.bilibili.com/video/BV1mfBoYVEss,114.334325,30.558825,AI摘要自动提取，待抽查；高德POI名称变体,2026-06-13
bv1m2zvy4exx-1,Lazeez Restaurant 中东美食(新华路店),,武汉市江汉区新华路186号,江汉区,烤肉,,unknown,视频《武汉一家中东馆子，烤肉拼盘很满足，甜品也不错》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-27,https://www.bilibili.com/video/BV1m2zVY4EXX,114.29252,30.579815,AI摘要自动提取，待抽查,2026-06-13
bv1w2ztyaeag-1,天歌小吃店,,武汉市航空路24附10,武汉市,其他,,unknown,视频《武汉同济边上一家小炒馆子，经济实惠便宜量大，口味不错，可以当食堂》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-26,https://www.bilibili.com/video/BV1w2zTYAEaG,114.2624,30.584295,AI摘要自动提取，待抽查,2026-06-13
bv1zgbhyfege-1,围炉小院,,武汉市建设大道1075号罗家庄地铁站D口步行340米,武汉市,火锅,,unknown,视频《武汉一家酸菜火锅店，食材新鲜，口味独特，老板很油默》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-24,https://www.bilibili.com/video/BV1zgBHYFEGE,114.277075,30.585425,AI摘要自动提取，待抽查,2026-06-13
bv1vfuxyeecx-1,大头小食堂(新华小路店),,武汉市新华小路120号,武汉市,其他,,unknown,视频《武汉闹市区的一家小食堂，简简单单烟火气》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-22,https://www.bilibili.com/video/BV1VFUXYeECX,114.271519,30.594105,AI摘要自动提取，待抽查,2026-06-13
bv17qucy7ebx-1,明太渔·朝鲜族风味·创意铁锅烧,,武汉市万松街街道劲松小路中间（万松小院对面）,武汉市,其他,,unknown,视频《武汉一家朝鲜菜馆，条子锅丰盛，烤牛肠肥美，天冷吃一顿，舒服》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-21,https://www.bilibili.com/video/BV17qUCY7EBX,114.270233,30.591366,AI摘要自动提取，待抽查,2026-06-13
bv1ptusyrei6-1,文焱赤壁牛杂(江夏店),,武汉市熊廷弼街138号,武汉市,火锅,,unknown,视频《武汉江夏一家非常好吃的清汤牛肉牛杂火锅店，两斤不够吃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-19,https://www.bilibili.com/video/BV1PtUsYrEi6,114.312218,30.350947,AI摘要自动提取，待抽查,2026-06-13
bv1esmsydeml-1,乐花园LeJardin法式主题餐厅(大武汉1911店),,武汉市新华路大武汉1911风情街B栋,武汉市,其他,,unknown,视频《武汉一家法餐厅，份量感人，味道正宗，第一次吃法餐吃撑》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-15,https://www.bilibili.com/video/BV1esmSYdEmL,114.262811,30.615241,AI摘要自动提取，待抽查,2026-06-13
bv1ehuuywe14-1,梧桐美式烤肉Phoenix bistro(东湖店),,武汉市东湖风景区大李村188号,东湖风景区,烤肉,,unknown,视频《武汉美式烤肉中的“天花板”，预约一个礼拜才吃到！》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-14,https://www.bilibili.com/video/BV1EhUuYWE14,114.413882,30.541434,AI摘要自动提取，待抽查；高德POI,2026-06-13
bv1etmpywenk-1,随园食馆(珞珈山街店),,武汉市珞珈山街44号,武汉市,其他,,unknown,视频《武汉这家面馆还原古菜谱有一套，虽贵但respect》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-12,https://www.bilibili.com/video/BV1ETmpYWEnK,114.354137,30.526818,AI摘要自动提取，待抽查,2026-06-13
bv1vhdcylewt-1,老三烧得香,,武汉市珞狮路128号(马房山地铁站A口步行380米),武汉市,其他,,unknown,视频《武汉这家馆子我吃到了目前最好吃的腰肝合炒，其他菜也很顶，必二刷》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-10,https://www.bilibili.com/video/BV1VHDCYLEwt,114.350558,30.520076,AI摘要自动提取，待抽查,2026-06-13
bv18wdqycenj-1,遵义豆豉火锅（财大店）,,武汉市财大附近政院小区南湖大道17排60栋,财大附近政院小区,火锅,,unknown,视频《武汉高性价比半自助贵州火锅，味道独特，人均不到20块》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-08,https://www.bilibili.com/video/BV18wDQYcEnJ,114.384688,30.477315,AI摘要自动提取，待抽查；高德POI名称变体,2026-06-13
bv1yss6yqexz-1,八雲神川日本料理(利济北路店),,武汉市利济北路围墙后面,武汉市,其他,,unknown,视频《武汉一家口味不错的日料店，寿喜锅很棒，其他的......》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-03,https://www.bilibili.com/video/BV1ysS6YQExZ,114.265316,30.578495,AI摘要自动提取，待抽查,2026-06-13
bv1inshyxeoa-1,思思酒店,,武汉市武昌区烈士街2号,武昌区,其他,,unknown,视频《武汉一家本土口味家常菜，开业35年，生意火爆，确实好吃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-11-01,https://www.bilibili.com/video/BV1iNSHYXEoA,114.302866,30.534881,AI摘要自动提取，待抽查,2026-06-13
bv1yesaycevh-1,林燕香颂,,武汉市台北一路,武汉市,其他,,unknown,视频《武汉一家开得比星巴克还早的老牌咖啡店，真香》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-30,https://www.bilibili.com/video/BV1YeSaYCEVh,114.278972,30.593194,AI摘要自动提取，待抽查,2026-06-13
bv1ku18yeeav-1,jungle犟狗美式烤肉,,武汉市台北一路,武汉市,烤肉,,unknown,视频《武汉一家吃美式烤肉的小店，肉质新鲜，慢烤入味》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-27,https://www.bilibili.com/video/BV1Ku18YEEaV,114.278882,30.592704,AI摘要自动提取，待抽查,2026-06-13
bv1swyqyze2w-1,木萨私房菜,,武汉市高雄路10附2,武汉市,其他,,unknown,视频《武汉一家吃本帮菜的小馆子，老板有绝活，油爆虾无敌》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-25,https://www.bilibili.com/video/BV1swyQYzE2w,114.286997,30.594127,AI摘要自动提取，待抽查,2026-06-13
bv14q1cyiea2-1,台州美食,,武汉市汉正街石码正巷95号（1-9-2）,武汉市,其他,,unknown,视频《武汉一家吃台州美食的小破店，又好吃，量又大，虾干特别棒》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-24,https://www.bilibili.com/video/BV14q1cYiEA2,114.279458,30.597701,AI摘要自动提取，待抽查,2026-06-13
bv1lyy5yxeo1-1,韩味屋,,武汉市鲁磨路新磨山社区西头村13号,鲁磨路新磨山社区,其他,,unknown,视频《武汉鲁磨路附近这家老破小韩餐，量大实惠》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-22,https://www.bilibili.com/video/BV1LYy5YXEo1,114.402875,30.526393,AI摘要自动提取，待抽查；高德POI名称变体,2026-06-13
bv17rczyvexs-1,就是烤鸡好吃,,武汉市沈阳路13号,武汉市,其他,,unknown,视频《武汉一家主打烤鸡的小店，果然就是烤鸡好吃，真好吃，其他小吃也不错。》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-20,https://www.bilibili.com/video/BV17rCZYVExS,114.341335,30.556253,AI摘要自动提取，待抽查,2026-06-13
bv1cmyky3emt-1,领鲜海鲜超市,,武汉市武昌区水岸星城B区东北二门,武昌区,其他,,unknown,视频《武汉这家海产超市现选现做，帝王蟹188一斤，厨子手艺还可以》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-18,https://www.bilibili.com/video/BV1cmyKY3Emt,114.345527,30.578175,AI摘要自动提取，待抽查,2026-06-13
bv1s4mfygerv-1,正宗河间驴肉火烧（云鹤店）,,武汉市汉西三路,武汉市,其他,,unknown,视频《武汉一家藏在小区里的宝藏驴肉馆子，东西真好吃，主要是还便宜》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-16,https://www.bilibili.com/video/BV1S4mFYGErV,114.222345,30.603726,AI摘要自动提取，待抽查,2026-06-13
bv1ym29yyehj-1,美食宫,,武汉市硚口区武胜路,硚口区,其他,,unknown,视频《武汉一家开了很久的饭店，让你一口回到30年前！》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-12,https://www.bilibili.com/video/BV1Ym29YYEhJ,114.263631,30.570426,AI摘要自动提取，待抽查,2026-06-13
bv19m2gyceww-1,意式披萨意粉,,武汉市珞珈山街东湖村105号附103室,武汉市,其他,,unknown,视频《武汉大学附近一家披萨店，9寸玛格丽特卖这个价格？》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-10,https://www.bilibili.com/video/BV19m2gYCEWW,114.371952,30.531168,AI摘要自动提取，待抽查,2026-06-13
bv1hk2eyyewa-1,酝满厨,,武汉市八一路东湖生态旅游风景区新磨山社区,东湖生态旅游风景区,其他,,unknown,视频《武汉东湖边这家土菜馆，我吃到了最贵的米饭》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-08,https://www.bilibili.com/video/BV1HK2EYyEwA,114.407699,30.525585,AI摘要自动提取，待抽查；高德社区级近似位置,2026-06-13
bv13x1fyregc-1,祥太牛系列,,武汉市武汉天地永清街,武汉市,其他,,unknown,视频《武汉性价比极高的一家闽南美食小馆子，菜品实在没虚头，附近人可以当食堂》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-06,https://www.bilibili.com/video/BV13X1fYrEgc,114.309989,30.605874,AI摘要自动提取，待抽查,2026-06-13
bv1grxzekep4-1,下桥小7,,武汉市黎黄陂路黄陂村2号,武汉市,其他,,unknown,视频《武汉巴公房子附近的一家老武汉小吃店，I人天堂，但是需要靠导航和巷子里的老奶奶才能找到》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-04,https://www.bilibili.com/video/BV1GRxZekEp4,114.299999,30.587592,AI摘要自动提取，待抽查,2026-06-13
bv1s7sbenek4-1,毛氏汽水包,,武汉市湖北武汉山海关路,武汉市,其他,,unknown,视频《武汉山海关路网红汽水包，我来说说大实话》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-09-24,https://www.bilibili.com/video/BV1S7sbenEK4,114.300685,30.54585,AI摘要自动提取，待抽查,2026-06-13
bv1ydtmehepk-1,浩克肉铺,,武汉市湖北武汉沈阳路,武汉市,其他,,unknown,视频《武汉超爽现烤战斧牛排，原切谷饲两斤肉大满足，冲！》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-09-22,https://www.bilibili.com/video/BV1YDtmeHEPK,114.295675,30.600075,AI摘要自动提取，待抽查,2026-06-13
bv1n9tzecekx-1,哈尔滨家常菜,,武汉市百步亭路,武汉市,其他,,unknown,视频《永远不要低估东北菜的份量，即便在武汉》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-09-20,https://www.bilibili.com/video/BV1n9tZecEkX,114.323802,30.647829,AI摘要自动提取，待抽查,2026-06-13
bv1dutkeuef8-1,无名炸炸,,仁寿社区往里20米,仁寿社区,其他,,unknown,视频《一家开了30多年还没名字的传奇炸炸店》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-09-14,https://www.bilibili.com/video/BV1dutKeuEf8,114.245868,30.575006,AI摘要自动提取，待抽查；高德POI名称变体,2026-06-13
bv1sm4zege7z-1,金桥永旺,,九街于记回转小火锅#探店 #美食 #武汉,,火锅,,unknown,视频《避雷！这家旋转小火锅的唯一优点是吃完没窜》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-09-13,https://www.bilibili.com/video/BV1Sm4ZegE7Z,114.284222,30.630993,AI摘要自动提取，待抽查,2026-06-13
bv1rm4reke9v-1,厦门大排档,,武汉市硚口区云鹤南路,硚口区,其他,,unknown,视频《在武汉吃厦门菜，味道可以，但毫无饭张力》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-09-11,https://www.bilibili.com/video/BV1Rm4reKE9V,114.222122,30.602835,AI摘要自动提取，待抽查,2026-06-13
bv1qmpvetexo-1,叙雅小院,,武汉市硚口区丰顺路,硚口区,其他,,unknown,视频《探店武汉犄角旮旯的一家私房土菜馆，老板有点绝活在手上》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-09-08,https://www.bilibili.com/video/BV1QmpveTEXo,114.213614,30.615301,AI摘要自动提取，待抽查,2026-06-13
bv1duhyeeeby-1,新极膳,,武汉市解放大道868号,武汉市,其他,,unknown,视频《武汉主打新鲜的日式放题自助，东西很好，三个档位人均，但我感觉吃不回本》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-09-03,https://www.bilibili.com/video/BV1dUHyeeEBy,114.301622,30.599957,AI摘要自动提取，待抽查,2026-06-13
bv12csjeyeu8-1,金桥永旺,,武汉市锦官巷#美食 #探店,武汉市,其他,,unknown,视频《武汉永旺随便进了一家串串店，味道还不错》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-08-26,https://www.bilibili.com/video/BV12csjeyEU8,114.284222,30.630993,AI摘要自动提取，待抽查,2026-06-13
bv1oqwlede32-1,八百碗,,武汉市兴业南路,武汉市,其他,,unknown,视频《武汉二环人均不到20块的自助餐》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-08-23,https://www.bilibili.com/video/BV1oQWLedE32,114.572577,30.654133,AI摘要自动提取，待抽查,2026-06-13
bv1izwbefevx-1,粤风顺,,百步亭路,,其他,,unknown,视频《88元大份烧鹅一不小心被我吃光》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-08-21,https://www.bilibili.com/video/BV1iZWbeFEVx,114.323624,30.653448,AI摘要自动提取，待抽查,2026-06-13
bv1qvmvytemq-1,叮当煲,,武汉市宏茂巷,武汉市,其他,,unknown,视频《武汉这家小店的砂锅粉丝煲，便宜量大味道不错，名字还挺可爱》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-14,https://www.bilibili.com/video/BV1qVmVYtEmq,114.34264,30.586224,AI摘要自动提取，待抽查,2026-06-13
bv1da4temej9-2,瓦伦丁酒吧,,武汉市岳飞街,武汉市,其他,,unknown,视频《武汉网红台湾小吃店，老板很有经商头脑，并且服务很有个性》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-10-02,https://www.bilibili.com/video/BV1dA4TeMEJ9,114.297733,30.588979,AI摘要自动提取，待抽查,2026-06-13
bv1e8xsesekf-1,天仁书屋,,武汉市民意街,武汉市,其他,,unknown,视频《武汉老铁匠开的这家书店卖了三十年铁板烧》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-09-30,https://www.bilibili.com/video/BV1e8xseSEKF,114.27967,30.57541,AI摘要自动提取，待抽查,2026-06-13
bv1dgxjefepg-1,雅园牛肉面馆,,武汉市安居路,武汉市,其他,,unknown,视频《感受老武汉过早神仙体验，一碗汽水肉粉外加三种浇头，还有葱油饼和大油条，美滋滋》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-09-26,https://www.bilibili.com/video/BV1dGxjeFEpg,114.265693,30.540291,AI摘要自动提取，待抽查,2026-06-13
bv1nah7ehekj-1,神仙钵土菜馆,,光华路,,其他,,unknown,视频《这碗黑鸭我吃了十一年》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-08-31,https://www.bilibili.com/video/BV1naH7ehEKJ,114.289366,30.605839,AI摘要自动提取，待抽查,2026-06-13
bv1bfstewepv-1,东北量贩式烤肉,,安居路,,烤肉,,unknown,视频《这家烤肉店让我体会到了东北人的快乐，便宜好吃新鲜老板还热情》中提及该店；B站未提供AI摘要，具体评价待整理。,,2024-08-28,https://www.bilibili.com/video/BV1bFsTeWEpV,114.319371,30.653893,AI摘要自动提取，待抽查,2026-06-13
